"","id","country","location","latitude","longitude","month","year","depth","bleaching_severity","coral_family","coral_species","water_temperature"
"1814",6647,"Turks and Caicos Islands","Caicos Bank: TC16-Ambergris 2",21.37265,-71.59915,8,1999,"19.9","Severity Unknown","","Siderastrea siderea,",""
"1815",6648,"Turks and Caicos Islands","Caicos Bank: TC17-(No Name)",21.46715,-71.55209,8,1999,"15.5","Severity Unknown","","",""
"1816",6649,"Turks and Caicos Islands","Caicos Bank: TC18-Fish Hole",21.48453,-71.51048,8,1999,"13.2","Severity Unknown","","",""
"1817",6651,"Turks and Caicos Islands","Caicos Bank: TC19-French Cay",21.48928,-72.22427,8,1999,"14.4","Low","","",""
"1818",6650,"Turks and Caicos Islands","Caicos Bank: TC20-West Sand Spit",21.38808,-72.14395,8,1999,"13.4","Severity Unknown","","",""
"1819",6652,"Turks and Caicos Islands","Caicos Bank: TC21-Spanish Anchor (W. Caicos Wall)",21.64565,-72.47455,8,1999,"15.4","Low","","Agaricia sp.,Agaricia sp.,Millepora sp.,Montastraea annularis,Montastraea annularis,Montastraea annularis,Montastraea faveolata,Montastraea faveolata,Porites porites,Siderastrea siderea,",""
"1820",6653,"Turks and Caicos Islands","Caicos Bank: TC22-W. Caicos Wall-middle",21.66483,-72.47018,8,1999,"18.3","Severity Unknown","","",""
"1821",6654,"Turks and Caicos Islands","Caicos Bank: TC23-The Pinnacles (Grace Bay)",21.81402,-72.18698,8,1999,"10.1","Low","","",""
"1822",6655,"Turks and Caicos Islands","Caicos Bank: TC24-Coral Gables (N. side of Provo)",21.818,-72.1835,8,1999,"11.1","Low","","Acropora cervicornis,Millepora sp.,Montastraea annularis,Montastraea faveolata,Montastraea faveolata,",""
"1823",6656,"Turks and Caicos Islands","Caicos Bank: TC25-Grace Bay",21.83015,-72.17325,8,1999,"10.1","Low","","Montastraea annularis,Montastraea annularis,Montastraea faveolata,Montastraea faveolata,Porites astreoides,Porites astreoides,Siderastrea siderea,",""
"1824",6659,"Turks and Caicos Islands","Caicos Bank: TC26-Football Field",21.90635,-72.11526,8,1999,"18.9","Severity Unknown","","",""
"1825",6658,"Turks and Caicos Islands","Caicos Bank: TC27-Grouper Hole",21.88333,-72.11667,8,1999,"11.6","Severity Unknown","","",""
"1826",6657,"Turks and Caicos Islands","Caicos Bank: TC28-Aquarium West",21.80863,-72.2257,8,1999,"17.3","Low","","",""
"1827",2316,"Turks and Caicos Islands","Grand Turk Cays",21.4166666666667,-71.1166666666667,NA,1987,"","Severity Unknown","","",""
"1828",6642,"Turks and Caicos Islands","Mouchoir Bank: TC11-Mouchoir Bank 1",20.98598,-70.78347,8,1999,"22.7","Severity Unknown","","",""
"1829",6643,"Turks and Caicos Islands","Mouchoir Bank: TC12-Mouchoir Bank 2",21.02282,-70.81847,8,1999,"13.6","Severity Unknown","","",""
"1830",2315,"Turks and Caicos Islands","Turks and Caicos",21.4,-71.1166666666667,NA,1987,"","Severity Unknown","","",""
"1831",6633,"Turks and Caicos Islands","Turks Bank: TC01-Lighthouse Point (anchor)",21.51898,-71.13395,8,1999,"17","Severity Unknown","","",""
"1832",6634,"Turks and Caicos Islands","Turks Bank: TC02-North Point (anchor)",21.537,-71.10921,8,1999,"16.2","Severity Unknown","","",""
"1833",6604,"Turks and Caicos Islands","Turks Bank: TC03-Coral Garden",21.45822,-71.15501,8,1999,"11.5","Severity Unknown","","",""
"1834",6632,"Turks and Caicos Islands","Turks Bank: TC03-Coral Garden",21.45822,-71.15501,8,1999,"11.5","Severity Unknown","","",""
"1835",6636,"Turks and Caicos Islands","Turks Bank: TC04-West of Little Sand Cay",21.3943,-71.16814,8,1999,"9.6","Severity Unknown","","",""
"1836",6635,"Turks and Caicos Islands","Turks Bank: TC05-N. of Salt Cay (anchor)",21.37347,-71.2013,8,1999,"12.2","Severity Unknown","","",""
"1837",6637,"Turks and Caicos Islands","Turks Bank: TC06-Casey's Wall (anchor. W. of Salt Cay)",21.30335,-71.22314,8,1999,"11.9","Low","","",""
"1838",6639,"Turks and Caicos Islands","Turks Bank: TC07-Black Forest",21.47923,-71.15352,8,1999,"11.7","Severity Unknown","","",""
"1839",6638,"Turks and Caicos Islands","Turks Bank: TC08-Chief Minister's House",21.44072,-71.1549,8,1999,"10.1","Severity Unknown","","",""
"1840",6640,"Turks and Caicos Islands","Turks Bank: TC09-b/w Round and Gibbs Cay",21.43845,-71.11047,8,1999,"2.8","Severity Unknown","","",""
"1841",6641,"Turks and Caicos Islands","Turks Bank: TC10-E. of S. end of Grand Turk",21.4589,-71.11363,8,1999,"2.7","Severity Unknown","","",""
"1842",2317,"Turks and Caicos Islands","West Caicos",21.6666666666667,-72.4833333333333,12,1987,"","Severity Unknown","","",""
"1843",2238,"Brazil","Abrolhos Reefs ( Abrolhos  Archipelago )",-17.6666666666667,-38.5,4,1998,"","High","","",""
"1844",230,"Brazil","Abrolhos Reefs, Brazil",-17.785,-39,4,1998,"","High","Mussidae, Agaricidae, Siderastridae","Mussismilia hispida, Agaricia agaricites, Siderastrea stellata",""
"1845",680,"Brazil","Brazil - Atlantic",0,-45,NA,1993,"","Low","","",""
"1846",40,"Brazil","northern coast of Bahia State",-13.6952,-38.9047,4,1998,"9 to 12 m","High","Mussidae, Agaricidae, Siderastridae","Mussismilia hispida, Agaricia agaricites, Siderastrea stellata","29.5"
"1847",25,"Brazil","Sebasti O, Brazil",-16.9929,-39.1432,3,1998,"","Low","","",""
"1848",506,"Chile","Easter Island",-27.1,-109.3,6,1980,"","Medium","","",""
"1849",513,"Chile","Easter Island",-27.1,-109.3,3,2000,"1-10m","High","Pocilloporidae","Pocillopora verrucosa","rise in mid jan. above treshold limit 26C"
"1850",2246,"Chile","Easter Island (Rapa-Nui)",-27.1666666666667,-109.333333333333,6,1980,"10","High","","",""
"1851",4104,"Colombia","	Isla de San Andrés(Caribbean Sea)",12.466,-81.65,9,2005,"	0-30 m","Low","","	Agaricia lamarcki, A. grahamae, A. undata, Colpophyllia natans, Montastraea annularis, M. faveolata, M. franksi, Millepora alcicornis, Porites porites, P. astreoides, Siderastrea siderea, D. labyrinthiformis, and others.",""
"1852",4105,"Colombia","	Parque Tayrona(Caribbean Sea)",11.25,-73.95,9,2005,"1-20m","No Bleaching","","",""
"1853",564,"Colombia","Chengue Bay",11.3333,-74.1333,10,1999,"9-18m","Low","Poritidae, Milleporidae, Faviidae, Siderastriedae","Colopophyllia natans, Meandrina meandrites, Porites asteroides, Millepora, Siderastrea, Montastrea","30c"
"1854",7214,"Colombia","Chengue bay/ PNNtayrona",11.32561111,-74.12836111,11,2010,"30 ft","Severity Unknown","","Montastraea faveolata; M. annularis; M. franksi; M. cavernosa; Diploria labyrinthiformis; D. strigosa, Colpophyllia natans; Porites astreoides; Scolymia sp; Siderastrea siderea; Meandrina meandrites; Porites porites; Millepora alcicornis; M. complanata","30-31 Deg C"
"1855",724,"Colombia","Cocalito, Utria",6.03,-77.37,9,1998,"","No Bleaching","","",""
"1856",2070,"Colombia","Colombia",7,-74,NA,1987,"","Severity Unknown","","",""
"1857",2071,"Colombia","Colombia",7,-74,5,1997,"","Low","","",""
"1858",2098,"Colombia","Colombia",7,-74,NA,1983,"","Severity Unknown","","",""
"1859",646,"Colombia","Colombia - Caribbean",10.1,-76,NA,1983,"","High","","",""
"1860",647,"Colombia","Colombia - Caribbean",10.1,-76,NA,1987,"","Medium","","",""
"1861",654,"Colombia","Colombia - Caribbean",10.1,-76,NA,1990,"","Low","","",""
"1862",655,"Colombia","Colombia - Caribbean",10.1,-76,NA,1995,"","Low","","",""
"1863",671,"Colombia","Colombia - Caribbean",10.1,-76,NA,1999,"","Low","","",""
"1864",678,"Colombia","Colombia - Pacific",3.3,-78,NA,1982,"","High","","",""
"1865",202,"Colombia","Colombia Pacific Coast",4.0111,-77.6335,9,1997,"","Medium","Pocillopordae","pocillopora sp. ","29"
"1866",3973,"Colombia","Eastern Side of the Islas Pajarales Complex",9.803,-75.815,8,1987,"0-6m","Severity Unknown","","A . cervicornis, Agaricia agaricites, A . tenuifolia, Porites astreoides, P . porites, Favia fragun, D . labyrinthiformis, D . strigosa, Montastraea annularis",""
"1867",348,"Colombia","El Cove",12.52,-81.7344,NA,1998,"","Medium","","",""
"1868",726,"Colombia","El Mirador Reef, Malpelo Island",3.9,-81.6,3,1998,"","Low","","",""
"1869",375,"Colombia","Gorgona Island",2.97,-78.17,9,1997,"","Low","Pocillopordae, Agaricidae","Pocillopora sp., Pavona gigantea, P.clavus","28-29.5"
"1870",2044,"Colombia","Gorgona Island ( Isla de Gorgona )",2.98333333333333,-78.2,NA,1983,"","Severity Unknown","","",""
"1871",2045,"Colombia","Gorgona Island ( Isla de Gorgona )",2.98333333333333,-78.2,NA,1983,"","Severity Unknown","","",""
"1872",4079,"Colombia","Islas de San Bernardo(Caribbean Sea)",9.65,-74.67,8,2005,"	1-15m","Medium","","Millepora alcicornis, Porites porites, P. astreoides,  Agaricia tenuifolia, Colpophyllia natans, Montastraea annularis, M. faveolata, M. franksi,  Siderastrea siderea, Diploria strigosa, D. labyrinthiformis, Acropora cervicornis, Stephanocoenia intersepta, and others.",""
"1873",4059,"Colombia","Islas del Rosario (National Natural Park)",10.167,-75.767,6,2005,"","Severity Unknown","","Montastraea annularis, M. faveolata, Diploria sp., Colpophyllia sp., Porites porites, P. astreoides, Siderastrea siderea, Favia fragum and Millepora spp.",""
"1874",4078,"Colombia","Islas del Rosario(Caribbean Sea)",10.012,-75.617,8,2005,"0-12 m","High","","Millepora alcicornis, M. complanata, Porites porites, P. astreoides,  Agaricia tenuifolia, Colpophyllia natans, Montastraea annularis, M. faveolata, M. franksi,  Siderastrea siderea, Diploria strigosa, D. labyrinthiformis, Acropora cervicornis, Stephanocoenia intersepta, E. fastigiata, F. fragum, M. cavernosa",""
"1875",715,"Colombia","La Azufrada Reef, Gorgona Island",2.98,-78.17,5,1998,"","Medium","Pocilloporidae, Agariciidae","Pocillopora, Pavona","28.5-30.8c"
"1876",718,"Colombia","La Chola Reef, Utria",6.02,-77.35,9,1998,"","Low","","","29-30c"
"1877",343,"Colombia","La Rocosa",12.5988,-81.6988,NA,1998,"","Medium","","",""
"1878",716,"Colombia","Los Farallones Reef, Gorgona Island",2.95,-78.21,7,1998,"","No Bleaching","","",""
"1879",342,"Colombia","Nirvana",12.5,-81.7395,NA,1998,"","Medium","","",""
"1880",714,"Colombia","Playa Blanca Reef, Gorgona Island",2.96,-78.175,4,1998,"","Medium","Pocilloporidae, Agariciidae","Pocillopora, Pavona varians ","28-30.8c"
"1881",723,"Colombia","Playa Blanca, Utria",6,-77.35,9,1998,"","No Bleaching","","",""
"1882",7216,"Colombia","PNN Corales del Rosario y San Bernardo",10.17486111,-75.77063889,8,2010,"45 to 50 ft","Severity Unknown","","Montastraea faveolata; M. annularis; Diploria labyrinthiformis; D. strigosa; Porites astreoides; Siderastrea siderea","29 - 30°C"
"1883",2072,"Colombia","Providencia Island ( Isla de Providencia )",13.3583333333333,-81.3833333333333,NA,1969,"1-20","Severity Unknown","","",""
"1884",722,"Colombia","Punta Diego, Utria",6.01,-77.36,9,1998,"","No Bleaching","","",""
"1885",329,"Colombia","Reef Lagoon",10.17,-75.75,NA,1998,"","Low","","",""
"1886",2031,"Colombia","Rosario Islands ( Islas del Rosario )",10.15,-75.75,NA,1983,"","Severity Unknown","","",""
"1887",2032,"Colombia","Rosario Islands ( Islas del Rosario )",10.15,-75.75,10,1998,"","Low","","",""
"1888",4027,"Colombia","San Andres",12.541,-81.687,10,2004,"","Low","","",""
"1889",4053,"Colombia","San Andres Archipelago",12.561,-81.678,7,2005,"","Severity Unknown","","Millepora complanata",""
"1890",566,"Colombia","San Andres Island",12.5333,-81.7167,NA,1999,"","No Bleaching","","",""
"1891",2127,"Colombia","San Andres Island ( Isla de San Andres )",12.5333333333333,-81.7,9,1998,"","Low","","",""
"1892",1829,"Colombia","San Bernardo Islands ( Islas de San Bernardo )",9.75,-75.8333333333333,NA,1983,"","Severity Unknown","","",""
"1893",1830,"Colombia","San Bernardo Islands ( Islas de San Bernardo )",9.75,-75.8333333333333,NA,1983,"","Severity Unknown","","",""
"1894",349,"Colombia","Schooner Bay",12.5403,-81.7378,NA,1998,"","Medium","","",""
"1895",330,"Colombia","Southern Reef Flat",10.1596,-75.7418,NA,1998,"","Low","","",""
"1896",3972,"Colombia","Southern Side of Isla Tesoro",10.174,-75.742,8,1987,"0-5m","Severity Unknown","","Acropora palmate, Agaricia agaricites, A . tenuifolia, Siderastrea sidereal, Porites astreoides, P . porites, Favia fragum, Diploria labyrinthiformis, D . strigosa, Montastraea annularis, Meandrina meandrites",""
"1897",3971,"Colombia","Southern Side of Islas del Rosario",10.137,-75.743,8,1987,"0-5m","Low","","Acropora palmata, A . cervicornis, Agaricia agaricites, A tenuifolia, porites astreoides, P . porites, Favia fragum, Diploria clivosa, D. labyrinthiformis, D. strigosa, Colpophyilia natans, Montastraea annularis","30C at 0-3m"
"1898",4321,"Colombia","Tayrona Natural National Park,  off the city of Santa Marta",11.333,-74.133,10,2005,"0-10m","Low","","Montastraea annularis, Porites porites, M. faveolata,
Diploria labyrinthiformis, Colpophyllia natans, Porites astreoides,
Siderastrea siderea, Millepora spp., and the zoanthid Palythoa
caribbaeorum, P. astreoides","29C on 11/11/2005"
"1899",565,"Colombia","Tayrona Natural Park",11.3,-74.15,10,1999,"9-18m","Medium","Poritidae, Milleporidae, Faviidae, Siderastriedae","Colopophyllia natans, Meandrina meandrites, Porites asteroides, Millepora, Siderastrea, Montastrea","30c"
"1900",725,"Colombia","Tebada Reef",6.4,-77.42,6,1998,"","Low","Pocilloporidae, Siderastreidae","Pocillopora, Psammocora",""
"1901",717,"Colombia","Yundigua, Gorgona Island",3,-78.16,5,1998,"1-4m","Medium","Pocilloporidae, Agariciidae, Poritidae","Pocillopora, Pavona, Porites","29.8c"
"1902",1834,"Costa Rica","Cahuita",9.75,-82.8,NA,1983,"","Severity Unknown","","",""
"1903",686,"Costa Rica","Cano Island",8.7333,-83.8833,NA,1982,"","High","","",""
"1904",688,"Costa Rica","Cano Island",8.7333,-83.8833,NA,1991,"","High","","",""
"1905",704,"Costa Rica","Cano Island",8.7333,-83.8833,NA,1987,"5-9m","High","Poritidae","Porites",""
"1906",1825,"Costa Rica","Caño Island",8.71666666666667,-83.8666666666667,6,1983,"2 - 5","Severity Unknown","","",""
"1907",1826,"Costa Rica","Caño Island",8.71666666666667,-83.8666666666667,6,1984,"","Severity Unknown","","",""
"1908",687,"Costa Rica","Cocos Island",8.687,-87.0067,NA,1982,"","High","","",""
"1909",2020,"Costa Rica","Costa Rica",9.91666666666667,-84.1666666666667,6,1983,"","Severity Unknown","","",""
"1910",791,"Costa Rica","Costa Rica - Caribbean",10,-82.5,NA,1982,"","High","","",""
"1911",792,"Costa Rica","Costa Rica - Caribbean",10,-82.5,NA,1992,"","Low","","",""
"1912",793,"Costa Rica","Costa Rica - Pacific",9,-85,NA,1982,"","High","","",""
"1913",732,"Costa Rica","Costa Rica - Pacific",9,-85,NA,1992,"","Low","","",""
"1914",557,"Costa Rica","Costa Rica - Pacific",9,-85,NA,1987,"","Medium","","",""
"1915",694,"Costa Rica","Culebra Bay",10.48,-85.87,NA,1997,"15m","Medium","Pocilloporidae, Agariciidae","Pocillopora, Pavona, Leptoseris","29c"
"1916",695,"Costa Rica","Golfo Dulce",9.9,-84.9,NA,1997,"","High","Poritidae, Siderastreidae, Pocilloporidae","Psammocora sp, Porites, Pocillopora",""
"1917",2021,"Costa Rica","Manuel Antonio",9.38333333333333,-84.15,6,1983,"","Severity Unknown","","",""
"1918",2018,"Costa Rica","Manzanillo",9.63333333333333,-82.6833333333333,6,1983,"","Severity Unknown","","",""
"1919",693,"Costa Rica","Murcielagos Islands",10.85,-85.95,NA,1997,"4-8m","Medium","Pocilloporidae, Agariciidae","Pocillopora, Pavona",""
"1920",696,"Costa Rica","Pelonas Isalnds",10.48,-85.87,NA,1998,"","Medium","Pocilloporidae","Pocillopora",""
"1921",1835,"Costa Rica","Punta Cocles",9.91666666666667,-82.8,6,1983,"","Severity Unknown","","",""
"1922",1836,"Costa Rica","Punta Cocles",9.91666666666667,-82.8,6,1998,"","Severity Unknown","","",""
"1923",2019,"Costa Rica","Punta Mona",9.73333333333333,-82.8166666666667,6,1983,"","Severity Unknown","","",""
"1924",705,"Costa Rica","Reef 1, Cano Island",8.716,-83.884,NA,1998,"3-14m","High","Poritidae, Siderastreidae, Pocilloporidae","Pocillopora, Psammocora, Porites","30-30.5c"
"1925",706,"Costa Rica","Reef 2, Cano Island",8.7279,-83.878,NA,1998,"3-14m","High","Poritidae, Siderastreidae, Pocilloporidae","Pocillopora, Psammocora, Porites","30-30.5c"
"1926",707,"Costa Rica","Reef 3, Cano Island",8.7279,-83.887,NA,1998,"3-14m","High","Poritidae, Siderastreidae, Pocilloporidae","Pocillopora, Psammocora, Porites","30-30.5c"
"1927",708,"Costa Rica","Reef 4, Cano Island",8.72,-83.884,NA,1998,"3-14m","High","Poritidae, Siderastreidae, Pocilloporidae","Pocillopora, Psammocora, Porites","30-30.5c"
"1928",713,"Costa Rica","Reef 5, Cano Island",8.7279,-83.896,NA,1998,"3-14m","High","Poritidae, Siderastreidae, Pocilloporidae","Pocillopora, Psammocora, Porites","30-30.5c"
"1929",643,"Ecuador","Academy Bay, Santa Cruz Island",-0.8947,-90.4097,3,1998,"1.5m","High","Agariciidae","Pavona clavus","28-29c"
"1930",429,"Ecuador","Bartolome, Galapagos",-0.2779,-90.5162,3,1998,"10-30","High","Poritidae, Agaricidae, Fungiidae","Porites lobata, Pavona clavus, Pavona gigantea, P. varians, Psammocora stellata, Diaseris distorta, Cycloseris curvata",""
"1931",660,"Ecuador","Caleta Robinson, Santa Cruz Island",-0.56,-90.17,5,1998,"","High","Pocilloporidae, Agariciidae, Fungiidae, Siderastreidae, Poritidae","Pocillopora, Porites, Pavona, Psammocora, Diaseris, Cycloseris","28c"
"1932",2042,"Ecuador","CDRS ( Charles Darwin Research Station )",-0.741666666666667,-90.305,NA,1983,"","High","","",""
"1933",2034,"Ecuador","Champion Island",-1.23333333333333,-90.3833333333333,5,1983,"","Medium","","",""
"1934",651,"Ecuador","Charles Darwin Research Station",-0.75,-90.3,5,1998,"","High","Pocilloporidae, Agariciidae, Fungiidae, Siderastreidae, Poritidae","Pocillopora, Porites, Pavona, Psammocora, Diaseris, Cycloseris","28c"
"1935",667,"Ecuador","Cubuya",-1.5,-80.81,5,1998,"","Medium","","","30c"
"1936",653,"Ecuador","Devils Crown, Floreana Island",-1.21,-90.47,5,1998,"","High","Pocilloporidae, Agariciidae, Fungiidae, Siderastreidae, Poritidae","Pocillopora, Porites, Pavona, Psammocora, Diaseris, Cycloseris","28c"
"1937",641,"Ecuador","Devils Crown, Floreana Island",-1.2239,-90.5017,3,1998,"14m","High","Siderastreidae, Fungiidae","Psammocora stellata, Diaseris distorta, Cycloseris curvata","28-30c"
"1938",649,"Ecuador","Espanola Island",-1.35,-89.7,5,1998,"","High","Pocilloporidae, Agariciidae, Fungiidae, Siderastreidae, Poritidae","Pocillopora, Porites, Pavona, Psammocora, Diaseris, Cycloseris","28c"
"1939",431,"Ecuador","Espanola, Galapagos",-1.3361,-89.6938,3,1998,"10-30","High","Poritidae, Agaricidae, Fungiidae","Porites lobata, Pavona clavus, Pavona gigantea, P. varians, Psammocora stellata, Diaseris distorta, Cycloseris curvata",""
"1940",33,"Ecuador","Galapagos Archipelago",-0.7488,-90.7676,4,1998,"","Medium","","",""
"1941",203,"Ecuador","Galapagos Archipelago",-0.2701,-91.0988,3,1998,"30m","Low","Agaricidae, Poritidae","Porites, pavona",""
"1942",2035,"Ecuador","Galapagos Islands",-0.65,-90.3833333333333,NA,1983,"","High","","",""
"1943",2036,"Ecuador","Galapagos Islands",-0.65,-90.3833333333333,NA,1983,"","High","","",""
"1944",2037,"Ecuador","Galapagos Islands",-0.65,-90.3833333333333,3,1977,"","Severity Unknown","","",""
"1945",2038,"Ecuador","Galapagos Islands",-0.65,-90.3833333333333,NA,1998,"","High","","",""
"1946",698,"Ecuador","La Plata Island",-1.28,-81.07,5,1998,"","Medium","","","30c"
"1947",703,"Ecuador","Los Frailes",-1.48,-80.8,5,1998,"","Medium","","","30c"
"1948",7206,"Ecuador","Los Frailes Beach",-1.49,-80.79,5,2009,"","Severity Unknown","","",""
"1949",666,"Ecuador","Machalilla",-1.47,-80.78,5,1998,"","Medium","","","30c"
"1950",2033,"Ecuador","Onslow Island ( Devil's Crown )",-1.21666666666667,-90.3,5,1983,"1","Medium","","",""
"1951",657,"Ecuador","Playa La Picona, Floreana Island",-1.21,-90.43,5,1998,"","High","Pocilloporidae, Agariciidae, Fungiidae, Siderastreidae, Poritidae","Pocillopora, Porites, Pavona, Psammocora, Diaseris, Cycloseris","28c"
